Timestamp,Celcius,Farenheit
2018-02-19 20:57:56,21.312,70.36160000000001
2018-02-19 20:57:57,21.312,70.36160000000001
2018-02-19 20:57:58,21.375,70.475
2018-02-19 20:57:59,21.312,70.36160000000001
2018-02-19 20:57:59,21.312,70.36160000000001
2018-02-19 20:58:00,21.312,70.36160000000001
2018-02-19 20:58:01,21.312,70.36160000000001
2018-02-19 20:58:02,21.312,70.36160000000001
2018-02-19 20:58:03,21.312,70.36160000000001
2018-02-19 20:58:04,21.312,70.36160000000001
2018-02-19 20:58:05,21.312,70.36160000000001
2018-02-19 20:58:06,21.375,70.475
2018-02-19 20:58:06,21.312,70.36160000000001
2018-02-19 20:58:07,21.312,70.36160000000001
2018-02-19 20:58:08,21.312,70.36160000000001
2018-02-19 20:58:09,21.312,70.36160000000001
2018-02-19 20:58:10,21.312,70.36160000000001
2018-02-19 20:58:11,21.312,70.36160000000001
2018-02-19 20:58:12,21.312,70.36160000000001
2018-02-19 20:58:13,21.312,70.36160000000001
2018-02-19 20:58:14,21.312,70.36160000000001
2018-02-19 20:58:14,21.375,70.475
2018-02-19 20:58:15,21.375,70.475
2018-02-19 20:58:16,21.312,70.36160000000001
2018-02-19 20:58:17,21.375,70.475
2018-02-19 20:58:18,21.312,70.36160000000001
2018-02-19 20:58:19,21.375,70.475
2018-02-19 20:58:20,21.312,70.36160000000001
2018-02-19 20:58:21,21.312,70.36160000000001
2018-02-19 20:58:21,21.375,70.475
2018-02-19 20:58:22,21.375,70.475
2018-02-19 20:58:23,21.375,70.475
2018-02-19 20:58:24,21.375,70.475
2018-02-19 20:58:25,21.375,70.475
2018-02-19 20:58:26,21.375,70.475
2018-02-19 20:58:27,21.375,70.475
2018-02-19 20:58:28,21.312,70.36160000000001
2018-02-19 20:58:29,21.375,70.475
2018-02-19 20:58:29,21.375,70.475
2018-02-19 20:58:30,21.375,70.475
2018-02-19 20:58:31,21.375,70.475
2018-02-19 20:58:32,21.375,70.475
2018-02-19 20:58:33,21.375,70.475
2018-02-19 20:58:34,21.375,70.475
2018-02-19 20:58:35,21.375,70.475
2018-02-19 20:58:36,21.375,70.475
2018-02-19 20:58:36,21.375,70.475
2018-02-19 20:58:37,21.375,70.475
2018-02-19 20:58:38,21.375,70.475
2018-02-19 20:58:39,21.375,70.475
2018-02-19 20:58:40,21.375,70.475
2018-02-19 20:58:41,21.375,70.475
2018-02-19 20:58:42,21.375,70.475
2018-02-19 20:58:43,21.375,70.475
2018-02-19 20:58:43,21.375,70.475
2018-02-19 20:58:44,21.375,70.475
2018-02-19 20:58:45,21.375,70.475
2018-02-19 20:58:46,21.375,70.475
2018-02-19 20:58:47,21.375,70.475
2018-02-19 20:58:48,21.437,70.5866
2018-02-19 20:58:49,21.437,70.5866
2018-02-19 20:58:50,21.437,70.5866
2018-02-19 20:58:51,21.437,70.5866
2018-02-19 20:58:51,21.437,70.5866
2018-02-19 20:58:52,21.375,70.475
2018-02-19 20:58:53,21.375,70.475
2018-02-19 20:58:54,21.375,70.475
2018-02-19 20:58:55,21.375,70.475
2018-02-19 20:58:56,21.375,70.475
2018-02-19 20:58:57,21.375,70.475
2018-02-19 20:58:58,21.375,70.475
2018-02-19 20:58:58,21.375,70.475
2018-02-19 20:58:59,21.375,70.475
2018-02-19 20:59:00,21.375,70.475
2018-02-19 20:59:01,21.375,70.475
2018-02-19 20:59:02,21.375,70.475
2018-02-19 20:59:03,21.375,70.475
2018-02-19 20:59:04,21.375,70.475
2018-02-19 20:59:05,21.375,70.475
2018-02-19 20:59:05,21.375,70.475
2018-02-19 20:59:06,21.375,70.475
2018-02-19 20:59:07,21.375,70.475
2018-02-19 20:59:08,21.375,70.475
2018-02-19 20:59:09,21.375,70.475
2018-02-19 20:59:10,21.375,70.475
2018-02-19 20:59:11,21.375,70.475
2018-02-19 20:59:12,21.375,70.475
2018-02-19 20:59:13,21.375,70.475
2018-02-19 20:59:13,21.375,70.475
2018-02-19 20:59:14,21.375,70.475
2018-02-19 20:59:15,21.375,70.475
2018-02-19 20:59:16,21.375,70.475
2018-02-19 20:59:17,21.375,70.475
2018-02-19 20:59:18,21.375,70.475
2018-02-19 20:59:19,21.375,70.475
2018-02-19 20:59:20,21.375,70.475
2018-02-19 20:59:20,21.375,70.475
2018-02-19 20:59:21,21.375,70.475
2018-02-19 20:59:22,21.375,70.475
2018-02-19 20:59:23,21.375,70.475
2018-02-19 20:59:24,21.375,70.475
2018-02-19 20:59:25,21.375,70.475
2018-02-19 20:59:26,21.375,70.475
2018-02-19 20:59:27,21.375,70.475
2018-02-19 20:59:27,21.375,70.475
2018-02-19 20:59:28,21.375,70.475
2018-02-19 20:59:29,21.375,70.475
2018-02-19 20:59:30,21.375,70.475
2018-02-19 20:59:31,21.375,70.475
2018-02-19 20:59:32,21.375,70.475
2018-02-19 20:59:33,21.375,70.475
2018-02-19 20:59:34,21.375,70.475
2018-02-19 20:59:35,21.375,70.475
2018-02-19 20:59:35,21.375,70.475
2018-02-19 20:59:36,21.375,70.475
2018-02-19 20:59:37,21.375,70.475
2018-02-19 20:59:38,21.375,70.475
2018-02-19 20:59:39,21.375,70.475
2018-02-19 20:59:40,21.375,70.475
2018-02-19 20:59:41,21.375,70.475
2018-02-19 20:59:42,21.375,70.475
2018-02-19 20:59:43,21.312,70.36160000000001
2018-02-19 20:59:43,21.375,70.475
2018-02-19 20:59:44,21.312,70.36160000000001
2018-02-19 20:59:45,21.312,70.36160000000001
2018-02-19 20:59:46,21.312,70.36160000000001
2018-02-19 20:59:47,21.312,70.36160000000001
2018-02-19 20:59:48,21.312,70.36160000000001
2018-02-19 20:59:49,21.312,70.36160000000001
2018-02-19 20:59:50,21.312,70.36160000000001
2018-02-19 20:59:50,21.312,70.36160000000001
2018-02-19 20:59:51,21.312,70.36160000000001
2018-02-19 20:59:52,21.312,70.36160000000001
2018-02-19 20:59:53,21.312,70.36160000000001
2018-02-19 20:59:54,21.312,70.36160000000001
2018-02-19 20:59:55,21.312,70.36160000000001
2018-02-19 20:59:56,21.312,70.36160000000001
2018-02-19 20:59:57,21.312,70.36160000000001
2018-02-19 20:59:57,21.312,70.36160000000001
2018-02-19 20:59:58,21.312,70.36160000000001
2018-02-19 20:59:59,21.312,70.36160000000001
2018-02-19 21:00:00,21.312,70.36160000000001
2018-02-19 21:00:01,21.312,70.36160000000001
2018-02-19 21:00:02,21.312,70.36160000000001
2018-02-19 21:00:03,21.312,70.36160000000001
2018-02-19 21:00:04,21.312,70.36160000000001
2018-02-19 21:00:05,21.312,70.36160000000001
2018-02-19 21:00:05,21.312,70.36160000000001
2018-02-19 21:00:06,21.312,70.36160000000001
2018-02-19 21:00:07,21.312,70.36160000000001
2018-02-19 21:00:08,21.312,70.36160000000001
2018-02-19 21:00:09,21.312,70.36160000000001
2018-02-19 21:00:10,21.312,70.36160000000001
2018-02-19 21:00:11,21.312,70.36160000000001
2018-02-19 21:00:12,21.312,70.36160000000001
2018-02-19 21:00:12,21.312,70.36160000000001
2018-02-19 21:00:13,21.312,70.36160000000001
2018-02-19 21:00:14,21.312,70.36160000000001
2018-02-19 21:00:15,21.312,70.36160000000001
2018-02-19 21:00:16,21.312,70.36160000000001
2018-02-19 21:00:17,21.312,70.36160000000001
2018-02-19 21:00:18,21.312,70.36160000000001
2018-02-19 21:00:19,21.312,70.36160000000001
2018-02-19 21:00:19,21.312,70.36160000000001
2018-02-19 21:00:20,21.312,70.36160000000001
2018-02-19 21:00:21,21.312,70.36160000000001
2018-02-19 21:00:22,21.312,70.36160000000001
2018-02-19 21:00:23,21.312,70.36160000000001
2018-02-19 21:00:24,21.312,70.36160000000001
2018-02-19 21:00:25,21.312,70.36160000000001
2018-02-19 21:00:26,21.312,70.36160000000001
2018-02-19 21:00:27,21.375,70.475
2018-02-19 21:00:27,21.312,70.36160000000001
2018-02-19 21:00:28,21.312,70.36160000000001
2018-02-19 21:00:29,21.375,70.475
2018-02-19 21:00:30,21.375,70.475
2018-02-19 21:00:31,21.375,70.475
2018-02-19 21:00:32,21.375,70.475
2018-02-19 21:00:33,21.375,70.475
2018-02-19 21:00:34,21.375,70.475
2018-02-19 21:00:34,21.375,70.475
2018-02-19 21:00:35,21.375,70.475
2018-02-19 21:00:36,21.375,70.475
2018-02-19 21:00:37,21.375,70.475
2018-02-19 21:00:38,21.375,70.475
2018-02-19 21:00:39,21.375,70.475
2018-02-19 21:00:40,21.375,70.475
2018-02-19 21:00:41,21.375,70.475
2018-02-19 21:00:41,21.375,70.475
2018-02-19 21:00:42,21.375,70.475
2018-02-19 21:00:43,21.375,70.475
2018-02-19 21:00:44,21.375,70.475
2018-02-19 21:00:45,21.375,70.475
2018-02-19 21:00:46,21.375,70.475
2018-02-19 21:00:47,21.312,70.36160000000001
2018-02-19 21:00:48,21.312,70.36160000000001
2018-02-19 21:00:49,21.312,70.36160000000001
2018-02-19 21:00:49,21.312,70.36160000000001
2018-02-19 21:00:50,21.312,70.36160000000001
2018-02-19 21:00:51,21.312,70.36160000000001
2018-02-19 21:00:52,21.25,70.25
2018-02-19 21:00:53,21.25,70.25
2018-02-19 21:00:54,21.25,70.25
2018-02-19 21:00:55,21.25,70.25
2018-02-19 21:00:56,21.187,70.1366
2018-02-19 21:00:56,21.187,70.1366
2018-02-19 21:00:57,21.187,70.1366
2018-02-19 21:00:59,21.25,70.25
2018-02-19 21:01:00,21.25,70.25
2018-02-19 21:01:01,21.25,70.25
2018-02-19 21:01:02,21.25,70.25
2018-02-19 21:01:03,21.25,70.25
2018-02-19 21:01:04,21.25,70.25
2018-02-19 21:01:04,21.25,70.25
2018-02-19 21:01:05,21.25,70.25
2018-02-19 21:01:06,21.25,70.25
2018-02-19 21:01:07,21.25,70.25
2018-02-19 21:01:08,21.25,70.25
2018-02-19 21:01:09,21.25,70.25
2018-02-19 21:01:10,21.25,70.25
2018-02-19 21:01:11,21.25,70.25
2018-02-19 21:01:11,21.25,70.25
2018-02-19 21:01:12,21.25,70.25
2018-02-19 21:01:13,21.25,70.25
2018-02-19 21:01:14,21.25,70.25
2018-02-19 21:01:15,21.25,70.25
2018-02-19 21:01:16,21.25,70.25
2018-02-19 21:01:17,21.312,70.36160000000001
2018-02-19 21:01:18,21.25,70.25
2018-02-19 21:01:19,21.25,70.25
2018-02-19 21:01:19,21.25,70.25
2018-02-19 21:01:20,21.25,70.25
2018-02-19 21:01:21,21.25,70.25
2018-02-19 21:01:22,21.25,70.25
2018-02-19 21:01:23,21.25,70.25
2018-02-19 21:01:24,21.25,70.25
2018-02-19 21:01:25,21.25,70.25
2018-02-19 21:01:26,21.25,70.25
2018-02-19 21:01:26,21.25,70.25
2018-02-19 21:01:27,21.187,70.1366
2018-02-19 21:01:28,21.25,70.25
2018-02-19 21:01:29,21.187,70.1366
2018-02-19 21:01:30,21.25,70.25
2018-02-19 21:01:31,21.25,70.25
2018-02-19 21:01:32,21.25,70.25
2018-02-19 21:01:33,21.25,70.25
2018-02-19 21:01:33,21.187,70.1366
2018-02-19 21:01:34,21.187,70.1366
2018-02-19 21:01:35,21.187,70.1366
2018-02-19 21:01:36,21.187,70.1366
2018-02-19 21:01:37,21.187,70.1366
2018-02-19 21:01:38,21.187,70.1366
2018-02-19 21:01:39,21.187,70.1366
2018-02-19 21:01:40,21.187,70.1366
2018-02-19 21:01:41,21.187,70.1366
2018-02-19 21:01:41,21.187,70.1366
2018-02-19 21:01:42,21.187,70.1366
2018-02-19 21:01:43,21.187,70.1366
2018-02-19 21:01:44,21.187,70.1366
2018-02-19 21:01:45,21.187,70.1366
2018-02-19 21:01:46,21.187,70.1366
2018-02-19 21:01:47,21.187,70.1366
2018-02-19 21:01:48,21.187,70.1366
2018-02-19 21:01:48,21.187,70.1366
2018-02-19 21:01:49,21.187,70.1366
2018-02-19 21:01:50,21.187,70.1366
2018-02-19 21:01:51,21.187,70.1366
2018-02-19 21:01:52,21.187,70.1366
2018-02-19 21:01:53,21.187,70.1366
2018-02-19 21:01:54,21.187,70.1366
2018-02-19 21:01:55,21.187,70.1366
2018-02-19 21:01:55,21.187,70.1366
2018-02-19 21:01:56,21.187,70.1366
2018-02-19 21:01:57,21.187,70.1366
2018-02-19 21:01:58,21.187,70.1366
2018-02-19 21:01:59,21.187,70.1366
2018-02-19 21:02:00,21.187,70.1366
2018-02-19 21:02:01,21.187,70.1366
2018-02-19 21:02:02,21.187,70.1366
2018-02-19 21:02:03,21.125,70.025
2018-02-19 21:02:03,21.125,70.025
2018-02-19 21:02:04,21.187,70.1366
2018-02-19 21:02:05,21.187,70.1366
2018-02-19 21:02:06,21.187,70.1366
2018-02-19 21:02:07,21.125,70.025
2018-02-19 21:02:08,21.187,70.1366
2018-02-19 21:02:09,21.187,70.1366
2018-02-19 21:02:10,21.187,70.1366
2018-02-19 21:02:10,21.125,70.025
2018-02-19 21:02:11,21.187,70.1366
2018-02-19 21:02:12,21.187,70.1366
2018-02-19 21:02:13,21.125,70.025
2018-02-19 21:02:14,21.125,70.025
2018-02-19 21:02:15,21.125,70.025
2018-02-19 21:02:16,21.125,70.025
2018-02-19 21:02:17,21.125,70.025
2018-02-19 21:02:17,21.125,70.025
2018-02-19 21:02:18,21.125,70.025
2018-02-19 21:02:19,21.125,70.025
2018-02-19 21:02:20,21.125,70.025
2018-02-19 21:02:21,21.125,70.025
2018-02-19 21:02:22,21.125,70.025
2018-02-19 21:02:23,21.125,70.025
2018-02-19 21:02:24,21.125,70.025
2018-02-19 21:02:25,21.125,70.025
2018-02-19 21:02:25,21.125,70.025
2018-02-19 21:02:26,21.125,70.025
2018-02-19 21:02:27,21.125,70.025
2018-02-19 21:02:28,21.125,70.025
2018-02-19 21:02:29,21.125,70.025
2018-02-19 21:02:30,21.125,70.025
2018-02-19 21:02:31,21.125,70.025
2018-02-19 21:02:32,21.125,70.025
2018-02-19 21:02:33,21.062,69.9116
2018-02-19 21:02:33,21.062,69.9116
2018-02-19 21:02:34,21.062,69.9116
2018-02-19 21:02:35,21.062,69.9116
2018-02-19 21:02:36,21.062,69.9116
2018-02-19 21:02:37,21.062,69.9116
2018-02-19 21:02:38,21.125,70.025
2018-02-19 21:02:39,21.125,70.025
2018-02-19 21:02:40,21.062,69.9116
2018-02-19 21:02:40,21.062,69.9116
2018-02-19 21:02:41,21.062,69.9116
2018-02-19 21:02:42,21.125,70.025
2018-02-19 21:02:43,21.125,70.025
2018-02-19 21:02:44,21.125,70.025
2018-02-19 21:02:45,21.125,70.025
2018-02-19 21:02:46,21.125,70.025
2018-02-19 21:02:47,21.125,70.025
2018-02-19 21:02:47,21.125,70.025
2018-02-19 21:02:48,21.125,70.025
2018-02-19 21:02:49,21.125,70.025
2018-02-19 21:02:50,21.062,69.9116
2018-02-19 21:02:51,21.062,69.9116
2018-02-19 21:02:52,21.062,69.9116
2018-02-19 21:02:53,21.062,69.9116
2018-02-19 21:02:54,21.125,70.025
2018-02-19 21:02:55,21.062,69.9116
2018-02-19 21:02:55,21.062,69.9116
2018-02-19 21:02:56,21.062,69.9116
2018-02-19 21:02:57,21.062,69.9116
2018-02-19 21:02:58,21.062,69.9116
2018-02-19 21:02:59,21.062,69.9116
2018-02-19 21:03:00,21.062,69.9116
2018-02-19 21:03:01,21.062,69.9116
2018-02-19 21:03:02,21.062,69.9116
2018-02-19 21:03:02,21.062,69.9116
2018-02-19 21:03:03,21.0,69.8
2018-02-19 21:03:04,21.0,69.8
2018-02-19 21:03:05,21.0,69.8
2018-02-19 21:03:06,21.0,69.8
2018-02-19 21:03:07,21.0,69.8
2018-02-19 21:03:08,21.0,69.8
2018-02-19 21:03:09,21.0,69.8
2018-02-19 21:03:09,21.0,69.8
2018-02-19 21:03:10,21.0,69.8
2018-02-19 21:03:11,21.0,69.8
2018-02-19 21:03:12,21.0,69.8
2018-02-19 21:03:13,21.0,69.8
2018-02-19 21:03:14,21.0,69.8
2018-02-19 21:03:15,21.0,69.8
2018-02-19 21:03:16,20.937,69.6866
2018-02-19 21:03:17,21.0,69.8
2018-02-19 21:03:17,21.0,69.8
2018-02-19 21:03:18,21.0,69.8
2018-02-19 21:03:19,21.0,69.8
2018-02-19 21:03:20,21.0,69.8
2018-02-19 21:03:21,21.0,69.8
2018-02-19 21:03:22,21.0,69.8
2018-02-19 21:03:23,21.0,69.8
2018-02-19 21:03:24,21.0,69.8
2018-02-19 21:03:24,21.0,69.8
2018-02-19 21:03:25,21.0,69.8
2018-02-19 21:03:26,21.0,69.8
2018-02-19 21:03:27,20.937,69.6866
2018-02-19 21:03:28,20.937,69.6866
